date,concentration,day,month,year,day_of_week,timestamp,month_sin,month_cos,years_since_start,season
2021-09-29,0.00957889029459606,29,9,2021,2,1632873600.0,-1.0,-1.8369701987210297e-16,3,4
2021-09-30,0.0046990782577263695,30,9,2021,3,1632960000.0,-1.0,-1.8369701987210297e-16,3,4
2021-10-01,0.01427796855232243,1,10,2021,4,1633046400.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-02,0.0046990782577263695,2,10,2021,5,1633132800.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-03,0.00957889029459606,3,10,2021,6,1633219200.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-11,0.00957889029459606,11,10,2021,0,1633910400.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-12,0.0046990782577263695,12,10,2021,1,1633996800.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-13,0.0046990782577263695,13,10,2021,2,1634083200.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-14,0.00957889029459606,14,10,2021,3,1634169600.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-15,0.0189770468100488,15,10,2021,4,1634256000.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-16,0.01427796855232243,16,10,2021,5,1634342400.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-17,0.00957889029459606,17,10,2021,6,1634428800.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-18,0.01427796855232243,18,10,2021,0,1634515200.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-19,0.0,19,10,2021,1,1634601600.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-20,0.0,20,10,2021,2,1634688000.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-21,0.0,21,10,2021,3,1634774400.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-22,0.0,22,10,2021,4,1634860800.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-23,0.0,23,10,2021,5,1634947200.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-24,0.0,24,10,2021,6,1635033600.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-25,0.0,25,10,2021,0,1635120000.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-26,0.0046990782577263695,26,10,2021,1,1635206400.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-27,0.00957889029459606,27,10,2021,2,1635292800.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-28,0.0046990782577263695,28,10,2021,3,1635379200.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-29,0.0046990782577263695,29,10,2021,4,1635465600.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-30,0.00957889029459606,30,10,2021,5,1635552000.0,-0.8660254037844386,0.5000000000000001,3,4
2021-10-31,0.00957889029459606,31,10,2021,6,1635638400.0,-0.8660254037844386,0.5000000000000001,3,4
2021-11-01,0.0,1,11,2021,0,1635724800.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-03,0.0,3,11,2021,2,1635897600.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-04,0.0,4,11,2021,3,1635984000.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-05,0.0,5,11,2021,4,1636070400.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-06,0.0,6,11,2021,5,1636156800.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-07,0.0,7,11,2021,6,1636243200.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-08,0.0,8,11,2021,0,1636329600.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-09,0.0,9,11,2021,1,1636416000.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-10,0.0,10,11,2021,2,1636502400.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-11,0.0,11,11,2021,3,1636588800.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-12,0.0,12,11,2021,4,1636675200.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-13,0.0,13,11,2021,5,1636761600.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-14,0.0,14,11,2021,6,1636848000.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-15,0.0,15,11,2021,0,1636934400.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-16,0.0,16,11,2021,1,1637020800.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-17,0.0,17,11,2021,2,1637107200.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-18,0.0,18,11,2021,3,1637193600.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-19,0.0,19,11,2021,4,1637280000.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-20,0.0,20,11,2021,5,1637366400.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-21,0.0,21,11,2021,6,1637452800.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-22,0.0,22,11,2021,0,1637539200.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-23,0.0,23,11,2021,1,1637625600.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-24,0.0,24,11,2021,2,1637712000.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-25,0.0,25,11,2021,3,1637798400.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-26,0.0,26,11,2021,4,1637884800.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-27,0.0,27,11,2021,5,1637971200.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-28,0.0,28,11,2021,6,1638057600.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-29,0.0,29,11,2021,0,1638144000.0,-0.5000000000000004,0.8660254037844384,3,4
2021-11-30,0.0,30,11,2021,1,1638230400.0,-0.5000000000000004,0.8660254037844384,3,4
2021-12-01,0.0,1,12,2021,2,1638316800.0,-2.4492935982947064e-16,1.0,3,1
2021-12-02,0.0,2,12,2021,3,1638403200.0,-2.4492935982947064e-16,1.0,3,1
2021-12-03,0.0,3,12,2021,4,1638489600.0,-2.4492935982947064e-16,1.0,3,1
2021-12-04,0.0,4,12,2021,5,1638576000.0,-2.4492935982947064e-16,1.0,3,1
2021-12-05,0.0,5,12,2021,6,1638662400.0,-2.4492935982947064e-16,1.0,3,1
2021-12-06,0.0,6,12,2021,0,1638748800.0,-2.4492935982947064e-16,1.0,3,1
2021-12-07,0.0,7,12,2021,1,1638835200.0,-2.4492935982947064e-16,1.0,3,1
2021-12-08,0.0,8,12,2021,2,1638921600.0,-2.4492935982947064e-16,1.0,3,1
2021-12-09,0.0,9,12,2021,3,1639008000.0,-2.4492935982947064e-16,1.0,3,1
2021-12-10,0.0,10,12,2021,4,1639094400.0,-2.4492935982947064e-16,1.0,3,1
2021-12-11,0.0,11,12,2021,5,1639180800.0,-2.4492935982947064e-16,1.0,3,1
2021-12-12,0.0,12,12,2021,6,1639267200.0,-2.4492935982947064e-16,1.0,3,1
2021-12-13,0.0,13,12,2021,0,1639353600.0,-2.4492935982947064e-16,1.0,3,1
2021-12-14,0.0,14,12,2021,1,1639440000.0,-2.4492935982947064e-16,1.0,3,1
2021-12-28,0.0,28,12,2021,1,1640649600.0,-2.4492935982947064e-16,1.0,3,1
2021-12-29,0.0,29,12,2021,2,1640736000.0,-2.4492935982947064e-16,1.0,3,1
2021-12-30,0.0,30,12,2021,3,1640822400.0,-2.4492935982947064e-16,1.0,3,1
2021-12-31,0.0,31,12,2021,4,1640908800.0,-2.4492935982947064e-16,1.0,3,1
2022-01-01,0.0,1,1,2022,5,1640995200.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-02,0.0,2,1,2022,6,1641081600.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-03,0.0,3,1,2022,0,1641168000.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-04,0.0,4,1,2022,1,1641254400.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-05,0.0,5,1,2022,2,1641340800.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-06,0.0,6,1,2022,3,1641427200.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-07,0.0,7,1,2022,4,1641513600.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-08,0.0,8,1,2022,5,1641600000.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-09,0.0,9,1,2022,6,1641686400.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-10,0.0,10,1,2022,0,1641772800.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-11,0.0,11,1,2022,1,1641859200.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-12,0.0,12,1,2022,2,1641945600.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-13,0.0,13,1,2022,3,1642032000.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-14,0.0,14,1,2022,4,1642118400.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-15,0.0,15,1,2022,5,1642204800.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-16,0.0,16,1,2022,6,1642291200.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-17,0.0,17,1,2022,0,1642377600.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-18,0.0,18,1,2022,1,1642464000.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-19,0.0,19,1,2022,2,1642550400.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-20,0.0,20,1,2022,3,1642636800.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-21,0.0,21,1,2022,4,1642723200.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-22,0.0,22,1,2022,5,1642809600.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-23,0.0,23,1,2022,6,1642896000.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-24,0.0,24,1,2022,0,1642982400.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-25,0.0,25,1,2022,1,1643068800.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-26,0.0,26,1,2022,2,1643155200.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-27,0.0,27,1,2022,3,1643241600.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-28,0.0,28,1,2022,4,1643328000.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-29,0.0,29,1,2022,5,1643414400.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-30,0.0,30,1,2022,6,1643500800.0,0.49999999999999994,0.8660254037844387,4,1
2022-01-31,0.0,31,1,2022,0,1643587200.0,0.49999999999999994,0.8660254037844387,4,1
2022-02-01,0.0,1,2,2022,1,1643673600.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-02,0.0,2,2,2022,2,1643760000.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-03,0.0,3,2,2022,3,1643846400.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-04,0.0,4,2,2022,4,1643932800.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-05,0.0,5,2,2022,5,1644019200.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-06,0.0,6,2,2022,6,1644105600.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-07,0.0,7,2,2022,0,1644192000.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-08,0.0,8,2,2022,1,1644278400.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-09,0.0,9,2,2022,2,1644364800.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-10,0.0,10,2,2022,3,1644451200.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-11,0.0,11,2,2022,4,1644537600.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-12,0.0,12,2,2022,5,1644624000.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-13,0.0,13,2,2022,6,1644710400.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-14,0.0,14,2,2022,0,1644796800.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-15,0.01427796855232243,15,2,2022,1,1644883200.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-16,0.00957889029459606,16,2,2022,2,1644969600.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-17,0.01427796855232243,17,2,2022,3,1645056000.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-18,0.0189770468100488,18,2,2022,4,1645142400.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-19,0.00957889029459606,19,2,2022,5,1645228800.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-20,0.01427796855232243,20,2,2022,6,1645315200.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-21,0.0189770468100488,21,2,2022,0,1645401600.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-22,0.023856858846918492,22,2,2022,1,1645488000.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-23,0.01427796855232243,23,2,2022,2,1645574400.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-24,0.02855593710464486,24,2,2022,3,1645660800.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-25,0.02855593710464486,25,2,2022,4,1645747200.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-26,0.00957889029459606,26,2,2022,5,1645833600.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-27,0.0189770468100488,27,2,2022,6,1645920000.0,0.8660254037844386,0.5000000000000001,4,1
2022-02-28,0.00957889029459606,28,2,2022,0,1646006400.0,0.8660254037844386,0.5000000000000001,4,1
2022-03-01,0.01427796855232243,1,3,2022,1,1646092800.0,1.0,6.123233995736766e-17,4,2
2022-03-02,0.00957889029459606,2,3,2022,2,1646179200.0,1.0,6.123233995736766e-17,4,2
2022-03-03,0.0046990782577263695,3,3,2022,3,1646265600.0,1.0,6.123233995736766e-17,4,2
2022-03-04,0.00957889029459606,4,3,2022,4,1646352000.0,1.0,6.123233995736766e-17,4,2
2022-03-05,0.00957889029459606,5,3,2022,5,1646438400.0,1.0,6.123233995736766e-17,4,2
2022-03-06,0.02855593710464486,6,3,2022,6,1646524800.0,1.0,6.123233995736766e-17,4,2
2022-03-07,0.0189770468100488,7,3,2022,0,1646611200.0,1.0,6.123233995736766e-17,4,2
2022-03-08,0.023856858846918492,8,3,2022,1,1646697600.0,1.0,6.123233995736766e-17,4,2
2022-03-09,0.01427796855232243,9,3,2022,2,1646784000.0,1.0,6.123233995736766e-17,4,2
2022-03-10,0.00957889029459606,10,3,2022,3,1646870400.0,1.0,6.123233995736766e-17,4,2
2022-03-11,0.00957889029459606,11,3,2022,4,1646956800.0,1.0,6.123233995736766e-17,4,2
2022-03-12,0.02855593710464486,12,3,2022,5,1647043200.0,1.0,6.123233995736766e-17,4,2
2022-03-13,0.01427796855232243,13,3,2022,6,1647129600.0,1.0,6.123233995736766e-17,4,2
2022-03-14,0.023856858846918492,14,3,2022,0,1647216000.0,1.0,6.123233995736766e-17,4,2
2022-03-15,0.03325501536237123,15,3,2022,1,1647302400.0,1.0,6.123233995736766e-17,4,2
2022-03-16,0.02855593710464486,16,3,2022,2,1647388800.0,1.0,6.123233995736766e-17,4,2
2022-03-17,0.02855593710464486,17,3,2022,3,1647475200.0,1.0,6.123233995736766e-17,4,2
2022-03-18,0.023856858846918492,18,3,2022,4,1647561600.0,1.0,6.123233995736766e-17,4,2
2022-03-19,0.05241279595156335,19,3,2022,5,1647648000.0,1.0,6.123233995736766e-17,4,2
2022-03-20,0.03325501536237123,20,3,2022,6,1647734400.0,1.0,6.123233995736766e-17,4,2
2022-03-21,0.05711187420928972,21,3,2022,0,1647820800.0,1.0,6.123233995736766e-17,4,2
2022-03-22,0.03325501536237123,22,3,2022,1,1647907200.0,1.0,6.123233995736766e-17,4,2
2022-03-23,0.03325501536237123,23,3,2022,2,1647993600.0,1.0,6.123233995736766e-17,4,2
2022-03-24,0.03325501536237123,24,3,2022,3,1648080000.0,1.0,6.123233995736766e-17,4,2
2022-03-25,0.0189770468100488,25,3,2022,4,1648166400.0,1.0,6.123233995736766e-17,4,2
2022-03-26,0.01427796855232243,26,3,2022,5,1648252800.0,1.0,6.123233995736766e-17,4,2
2022-03-27,0.0189770468100488,27,3,2022,6,1648339200.0,1.0,6.123233995736766e-17,4,2
2022-03-28,0.047532983914693655,28,3,2022,0,1648425600.0,1.0,6.123233995736766e-17,4,2
2022-03-29,0.07138984276161216,29,3,2022,1,1648512000.0,1.0,6.123233995736766e-17,4,2
2022-03-30,0.07626965479848183,30,3,2022,2,1648598400.0,1.0,6.123233995736766e-17,4,2
2022-03-31,0.03325501536237123,31,3,2022,3,1648684800.0,1.0,6.123233995736766e-17,4,2
2022-04-01,0.047532983914693655,1,4,2022,4,1648771200.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-02,0.02855593710464486,2,4,2022,5,1648857600.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-03,0.023856858846918492,3,4,2022,6,1648944000.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-04,0.08566781131393458,4,4,2022,0,1649030400.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-05,0.07138984276161216,5,4,2022,1,1649116800.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-06,0.1048255919031267,6,4,2022,2,1649203200.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-07,0.09524670160853063,7,4,2022,3,1649289600.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-08,0.12850171697090187,8,4,2022,4,1649376000.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-09,0.09524670160853063,9,4,2022,5,1649462400.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-10,0.1666365443701428,10,4,2022,6,1649548800.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-11,0.06669076450388578,11,4,2022,0,1649635200.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-12,0.02855593710464486,12,4,2022,1,1649721600.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-13,0.03325501536237123,13,4,2022,2,1649808000.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-14,0.047532983914693655,14,4,2022,3,1649894400.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-15,0.07138984276161216,15,4,2022,4,1649980800.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-16,0.07138984276161216,16,4,2022,5,1650067200.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-17,0.07138984276161216,17,4,2022,6,1650153600.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-18,0.1048255919031267,18,4,2022,0,1650240000.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-20,0.21435026206397975,20,4,2022,2,1650412800.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-21,0.20007229351165734,21,4,2022,3,1650499200.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-22,0.14277968552322431,22,4,2022,4,1650585600.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-23,0.14277968552322431,23,4,2022,5,1650672000.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-24,0.1666365443701428,24,4,2022,6,1650758400.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-25,0.19049340321706126,25,4,2022,0,1650844800.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-28,0.09524670160853063,28,4,2022,3,1651104000.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-29,0.21435026206397975,29,4,2022,4,1651190400.0,0.8660254037844387,-0.49999999999999983,4,2
2022-04-30,0.3809868064341225,30,4,2022,5,1651276800.0,0.8660254037844387,-0.49999999999999983,4,2
2022-05-01,0.4762335080426532,1,5,2022,6,1651363200.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-02,0.21435026206397975,2,5,2022,0,1651449600.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-03,0.14277968552322431,3,5,2022,1,1651536000.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-04,0.13338152900777156,4,5,2022,2,1651622400.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-05,0.19049340321706126,5,5,2022,3,1651708800.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-06,0.18091451292246521,6,5,2022,4,1651795200.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-07,0.18091451292246521,7,5,2022,5,1651881600.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-08,0.23802638713175492,8,5,2022,6,1651968000.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-09,0.3714079161395265,9,5,2022,0,1652054400.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-10,0.2286282306163022,10,5,2022,1,1652140800.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-11,0.23802638713175492,11,5,2022,2,1652227200.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-12,0.14277968552322431,12,5,2022,3,1652313600.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-13,0.19049340321706126,13,5,2022,4,1652400000.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-14,0.23802638713175492,14,5,2022,5,1652486400.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-15,0.2237484185794325,15,5,2022,6,1652572800.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-16,0.19049340321706126,16,5,2022,0,1652659200.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-17,0.14277968552322431,17,5,2022,1,1652745600.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-18,0.2857401048255919,18,5,2022,2,1652832000.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-19,0.6190131935658775,19,5,2022,3,1652918400.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-20,0.7142598951744081,20,5,2022,4,1653004800.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-21,0.4762335080426532,21,5,2022,5,1653091200.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-22,0.3332730887402856,22,5,2022,6,1653177600.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-23,0.16193746611241644,23,5,2022,0,1653264000.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-24,0.23802638713175492,24,5,2022,1,1653350400.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-25,0.2857401048255919,25,5,2022,2,1653436800.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-26,0.2618832459786734,26,5,2022,3,1653523200.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-27,0.23802638713175492,27,5,2022,4,1653609600.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-28,0.16193746611241644,28,5,2022,5,1653696000.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-29,0.1857943249593349,29,5,2022,6,1653782400.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-30,0.2857401048255919,30,5,2022,0,1653868800.0,0.49999999999999994,-0.8660254037844387,4,2
2022-05-31,0.14277968552322431,31,5,2022,1,1653955200.0,0.49999999999999994,-0.8660254037844387,4,2
2022-06-01,0.19049340321706126,1,6,2022,2,1654041600.0,1.2246467991473532e-16,-1.0,4,3
2022-06-02,0.21904934032170612,2,6,2022,3,1654128000.0,1.2246467991473532e-16,-1.0,4,3
2022-06-03,0.23802638713175492,3,6,2022,4,1654214400.0,1.2246467991473532e-16,-1.0,4,3
2022-06-04,0.2857401048255919,4,6,2022,5,1654300800.0,1.2246467991473532e-16,-1.0,4,3
2022-06-05,0.2286282306163022,5,6,2022,6,1654387200.0,1.2246467991473532e-16,-1.0,4,3
2022-06-06,0.14277968552322431,6,6,2022,0,1654473600.0,1.2246467991473532e-16,-1.0,4,3
2022-06-14,0.14277968552322431,14,6,2022,1,1655164800.0,1.2246467991473532e-16,-1.0,4,3
2022-06-15,0.19049340321706126,15,6,2022,2,1655251200.0,1.2246467991473532e-16,-1.0,4,3
2022-06-16,0.21435026206397975,16,6,2022,3,1655337600.0,1.2246467991473532e-16,-1.0,4,3
2022-06-17,0.19049340321706126,17,6,2022,4,1655424000.0,1.2246467991473532e-16,-1.0,4,3
2022-06-18,0.2047713717693837,18,6,2022,5,1655510400.0,1.2246467991473532e-16,-1.0,4,3
2022-06-19,0.1715163564070125,19,6,2022,6,1655596800.0,1.2246467991473532e-16,-1.0,4,3
2022-06-20,0.0,20,6,2022,0,1655683200.0,1.2246467991473532e-16,-1.0,4,3
